instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
32295682,126155,NTPC26JUL440PE,"NTPC",0,2026-07-28,440,0.05,1500,PE,NFO-OPT,NFO
32294402,126150,NTPC26JUL430CE,"NTPC",0,2026-07-28,430,0.05,1500,CE,NFO-OPT,NFO
32294658,126151,NTPC26JUL430PE,"NTPC",0,2026-07-28,430,0.05,1500,PE,NFO-OPT,NFO
33169666,129569,NTPC26JUL427.5CE,"NTPC",0,2026-07-28,427.5,0.05,1500,CE,NFO-OPT,NFO
32293890,126148,NTPC26JUL425CE,"NTPC",0,2026-07-28,425,0.05,1500,CE,NFO-OPT,NFO
32293378,126146,NTPC26JUL420CE,"NTPC",0,2026-07-28,420,0.05,1500,CE,NFO-OPT,NFO
32293634,126147,NTPC26JUL420PE,"NTPC",0,2026-07-28,420,0.05,1500,PE,NFO-OPT,NFO
32292866,126144,NTPC26JUL415CE,"NTPC",0,2026-07-28,415,0.05,1500,CE,NFO-OPT,NFO
32293122,126145,NTPC26JUL415PE,"NTPC",0,2026-07-28,415,0.05,1500,PE,NFO-OPT,NFO
32292354,126142,NTPC26JUL410CE,"NTPC",0,2026-07-28,410,0.05,1500,CE,NFO-OPT,NFO
32292610,126143,NTPC26JUL410PE,"NTPC",0,2026-07-28,410,0.05,1500,PE,NFO-OPT,NFO
32291842,126140,NTPC26JUL405CE,"NTPC",0,2026-07-28,405,0.05,1500,CE,NFO-OPT,NFO
33161986,129539,NTPC26JUL402.5CE,"NTPC",0,2026-07-28,402.5,0.05,1500,CE,NFO-OPT,NFO
32291330,126138,NTPC26JUL400CE,"NTPC",0,2026-07-28,400,0.05,1500,CE,NFO-OPT,NFO
32291586,126139,NTPC26JUL400PE,"NTPC",0,2026-07-28,400,0.05,1500,PE,NFO-OPT,NFO
32290818,126136,NTPC26JUL395CE,"NTPC",0,2026-07-28,395,0.05,1500,CE,NFO-OPT,NFO
32291074,126137,NTPC26JUL395PE,"NTPC",0,2026-07-28,395,0.05,1500,PE,NFO-OPT,NFO
33161218,129536,NTPC26JUL392.5PE,"NTPC",0,2026-07-28,392.5,0.05,1500,PE,NFO-OPT,NFO
32290306,126134,NTPC26JUL390CE,"NTPC",0,2026-07-28,390,0.05,1500,CE,NFO-OPT,NFO
32290562,126135,NTPC26JUL390PE,"NTPC",0,2026-07-28,390,0.05,1500,PE,NFO-OPT,NFO
32289794,126132,NTPC26JUL385CE,"NTPC",0,2026-07-28,385,0.05,1500,CE,NFO-OPT,NFO
32290050,126133,NTPC26JUL385PE,"NTPC",0,2026-07-28,385,0.05,1500,PE,NFO-OPT,NFO
33124354,129392,NTPC26JUL382.5CE,"NTPC",0,2026-07-28,382.5,0.05,1500,CE,NFO-OPT,NFO
33128962,129410,NTPC26JUL382.5PE,"NTPC",0,2026-07-28,382.5,0.05,1500,PE,NFO-OPT,NFO
32287234,126122,NTPC26JUL380CE,"NTPC",0,2026-07-28,380,0.05,1500,CE,NFO-OPT,NFO
32283394,126107,NTPC26JUL340PE,"NTPC",0,2026-07-28,340,0.05,1500,PE,NFO-OPT,NFO
33115906,129359,NTPC26JUL337.5PE,"NTPC",0,2026-07-28,337.5,0.05,1500,PE,NFO-OPT,NFO
32282626,126104,NTPC26JUL335CE,"NTPC",0,2026-07-28,335,0.05,1500,CE,NFO-OPT,NFO
32282882,126105,NTPC26JUL335PE,"NTPC",0,2026-07-28,335,0.05,1500,PE,NFO-OPT,NFO
32282114,126102,NTPC26JUL330CE,"NTPC",0,2026-07-28,330,0.05,1500,CE,NFO-OPT,NFO
32282370,126103,NTPC26JUL330PE,"NTPC",0,2026-07-28,330,0.05,1500,PE,NFO-OPT,NFO
33114882,129355,NTPC26JUL327.5PE,"NTPC",0,2026-07-28,327.5,0.05,1500,PE,NFO-OPT,NFO
32281602,126100,NTPC26JUL325CE,"NTPC",0,2026-07-28,325,0.05,1500,CE,NFO-OPT,NFO
32281858,126101,NTPC26JUL325PE,"NTPC",0,2026-07-28,325,0.05,1500,PE,NFO-OPT,NFO
32281090,126098,NTPC26JUL320CE,"NTPC",0,2026-07-28,320,0.05,1500,CE,NFO-OPT,NFO
32281346,126099,NTPC26JUL320PE,"NTPC",0,2026-07-28,320,0.05,1500,PE,NFO-OPT,NFO
32279042,126090,NTPC26JUL310CE,"NTPC",0,2026-07-28,310,0.05,1500,CE,NFO-OPT,NFO
32279554,126092,NTPC26JUL310PE,"NTPC",0,2026-07-28,310,0.05,1500,PE,NFO-OPT,NFO
32278786,126089,NTPC26JUL300PE,"NTPC",0,2026-07-28,300,0.05,1500,PE,NFO-OPT,NFO
33245186,129864,NTPC26AUG360CE,"NTPC",0,2026-08-25,360,0.05,1500,CE,NFO-OPT,NFO
33245442,129865,NTPC26AUG360PE,"NTPC",0,2026-08-25,360,0.05,1500,PE,NFO-OPT,NFO
33245698,129866,NTPC26AUG365CE,"NTPC",0,2026-08-25,365,0.05,1500,CE,NFO-OPT,NFO
33245954,129867,NTPC26AUG365PE,"NTPC",0,2026-08-25,365,0.05,1500,PE,NFO-OPT,NFO
33244674,129862,NTPC26AUG355CE,"NTPC",0,2026-08-25,355,0.05,1500,CE,NFO-OPT,NFO
33244930,129863,NTPC26AUG355PE,"NTPC",0,2026-08-25,355,0.05,1500,PE,NFO-OPT,NFO
33246210,129868,NTPC26AUG370CE,"NTPC",0,2026-08-25,370,0.05,1500,CE,NFO-OPT,NFO
33246978,129871,NTPC26AUG370PE,"NTPC",0,2026-08-25,370,0.05,1500,PE,NFO-OPT,NFO
33244162,129860,NTPC26AUG350CE,"NTPC",0,2026-08-25,350,0.05,1500,CE,NFO-OPT,NFO
33244418,129861,NTPC26AUG350PE,"NTPC",0,2026-08-25,350,0.05,1500,PE,NFO-OPT,NFO
33289474,130037,NTPC26AUG375CE,"NTPC",0,2026-08-25,375,0.05,1500,CE,NFO-OPT,NFO
33289730,130038,NTPC26AUG375PE,"NTPC",0,2026-08-25,375,0.05,1500,PE,NFO-OPT,NFO
33243650,129858,NTPC26AUG345CE,"NTPC",0,2026-08-25,345,0.05,1500,CE,NFO-OPT,NFO
33243906,129859,NTPC26AUG345PE,"NTPC",0,2026-08-25,345,0.05,1500,PE,NFO-OPT,NFO
33289986,130039,NTPC26AUG380CE,"NTPC",0,2026-08-25,380,0.05,1500,CE,NFO-OPT,NFO
33290242,130040,NTPC26AUG380PE,"NTPC",0,2026-08-25,380,0.05,1500,PE,NFO-OPT,NFO
33243138,129856,NTPC26AUG340CE,"NTPC",0,2026-08-25,340,0.05,1500,CE,NFO-OPT,NFO
33243394,129857,NTPC26AUG340PE,"NTPC",0,2026-08-25,340,0.05,1500,PE,NFO-OPT,NFO
33291010,130043,NTPC26AUG385CE,"NTPC",0,2026-08-25,385,0.05,1500,CE,NFO-OPT,NFO
33291266,130044,NTPC26AUG385PE,"NTPC",0,2026-08-25,385,0.05,1500,PE,NFO-OPT,NFO
33242626,129854,NTPC26AUG335CE,"NTPC",0,2026-08-25,335,0.05,1500,CE,NFO-OPT,NFO
33242882,129855,NTPC26AUG335PE,"NTPC",0,2026-08-25,335,0.05,1500,PE,NFO-OPT,NFO
33312514,130127,NTPC26AUG390CE,"NTPC",0,2026-08-25,390,0.05,1500,CE,NFO-OPT,NFO
33312770,130128,NTPC26AUG390PE,"NTPC",0,2026-08-25,390,0.05,1500,PE,NFO-OPT,NFO
33242114,129852,NTPC26AUG330CE,"NTPC",0,2026-08-25,330,0.05,1500,CE,NFO-OPT,NFO
33242370,129853,NTPC26AUG330PE,"NTPC",0,2026-08-25,330,0.05,1500,PE,NFO-OPT,NFO
33313026,130129,NTPC26AUG395CE,"NTPC",0,2026-08-25,395,0.05,1500,CE,NFO-OPT,NFO
33313282,130130,NTPC26AUG395PE,"NTPC",0,2026-08-25,395,0.05,1500,PE,NFO-OPT,NFO
33241602,129850,NTPC26AUG325CE,"NTPC",0,2026-08-25,325,0.05,1500,CE,NFO-OPT,NFO
33241858,129851,NTPC26AUG325PE,"NTPC",0,2026-08-25,325,0.05,1500,PE,NFO-OPT,NFO
33313794,130132,NTPC26AUG400PE,"NTPC",0,2026-08-25,400,0.05,1500,PE,NFO-OPT,NFO
33314562,130135,NTPC26AUG410CE,"NTPC",0,2026-08-25,410,0.05,1500,CE,NFO-OPT,NFO
33314818,130136,NTPC26AUG410PE,"NTPC",0,2026-08-25,410,0.05,1500,PE,NFO-OPT,NFO
33313538,130131,NTPC26AUG400CE,"NTPC",0,2026-08-25,400,0.05,1500,CE,NFO-OPT,NFO
33241090,129848,NTPC26AUG320CE,"NTPC",0,2026-08-25,320,0.05,1500,CE,NFO-OPT,NFO
33241346,129849,NTPC26AUG320PE,"NTPC",0,2026-08-25,320,0.05,1500,PE,NFO-OPT,NFO
33240066,129844,NTPC26AUG310CE,"NTPC",0,2026-08-25,310,0.05,1500,CE,NFO-OPT,NFO
33240322,129845,NTPC26AUG310PE,"NTPC",0,2026-08-25,310,0.05,1500,PE,NFO-OPT,NFO
33938946,132574,NTPC26SEP300CE,"NTPC",0,2026-09-29,300,0.05,1500,CE,NFO-OPT,NFO
33939202,132575,NTPC26SEP300PE,"NTPC",0,2026-09-29,300,0.05,1500,PE,NFO-OPT,NFO
33939970,132578,NTPC26SEP320CE,"NTPC",0,2026-09-29,320,0.05,1500,CE,NFO-OPT,NFO
33940226,132579,NTPC26SEP320PE,"NTPC",0,2026-09-29,320,0.05,1500,PE,NFO-OPT,NFO
33940482,132580,NTPC26SEP330CE,"NTPC",0,2026-09-29,330,0.05,1500,CE,NFO-OPT,NFO
33940738,132581,NTPC26SEP330PE,"NTPC",0,2026-09-29,330,0.05,1500,PE,NFO-OPT,NFO
33940994,132582,NTPC26SEP340CE,"NTPC",0,2026-09-29,340,0.05,1500,CE,NFO-OPT,NFO
33941250,132583,NTPC26SEP340PE,"NTPC",0,2026-09-29,340,0.05,1500,PE,NFO-OPT,NFO
33941506,132584,NTPC26SEP350CE,"NTPC",0,2026-09-29,350,0.05,1500,CE,NFO-OPT,NFO
33941762,132585,NTPC26SEP350PE,"NTPC",0,2026-09-29,350,0.05,1500,PE,NFO-OPT,NFO
33942018,132586,NTPC26SEP360CE,"NTPC",0,2026-09-29,360,0.05,1500,CE,NFO-OPT,NFO
33942786,132589,NTPC26SEP360PE,"NTPC",0,2026-09-29,360,0.05,1500,PE,NFO-OPT,NFO
33943298,132591,NTPC26SEP370CE,"NTPC",0,2026-09-29,370,0.05,1500,CE,NFO-OPT,NFO
33943554,132592,NTPC26SEP370PE,"NTPC",0,2026-09-29,370,0.05,1500,PE,NFO-OPT,NFO
33943810,132593,NTPC26SEP380CE,"NTPC",0,2026-09-29,380,0.05,1500,CE,NFO-OPT,NFO
33944066,132594,NTPC26SEP380PE,"NTPC",0,2026-09-29,380,0.05,1500,PE,NFO-OPT,NFO
33944322,132595,NTPC26SEP390CE,"NTPC",0,2026-09-29,390,0.05,1500,CE,NFO-OPT,NFO
33944578,132596,NTPC26SEP390PE,"NTPC",0,2026-09-29,390,0.05,1500,PE,NFO-OPT,NFO
33944834,132597,NTPC26SEP400CE,"NTPC",0,2026-09-29,400,0.05,1500,CE,NFO-OPT,NFO
33945090,132598,NTPC26SEP400PE,"NTPC",0,2026-09-29,400,0.05,1500,PE,NFO-OPT,NFO
33945858,132601,NTPC26SEP420CE,"NTPC",0,2026-09-29,420,0.05,1500,CE,NFO-OPT,NFO
33946114,132602,NTPC26SEP420PE,"NTPC",0,2026-09-29,420,0.05,1500,PE,NFO-OPT,NFO
33348610,130268,NUVAMA26JUL1780CE,"NUVAMA",0,2026-07-28,1780,0.05,500,CE,NFO-OPT,NFO
33348866,130269,NUVAMA26JUL1780PE,"NUVAMA",0,2026-07-28,1780,0.05,500,PE,NFO-OPT,NFO
32413442,126615,NUVAMA26JUL1760CE,"NUVAMA",0,2026-07-28,1760,0.05,500,CE,NFO-OPT,NFO
32413954,126617,NUVAMA26JUL1760PE,"NUVAMA",0,2026-07-28,1760,0.05,500,PE,NFO-OPT,NFO
12002306,46884,NUVAMA26JUL1800CE,"NUVAMA",0,2026-07-28,1800,0.05,500,CE,NFO-OPT,NFO
12002562,46885,NUVAMA26JUL1800PE,"NUVAMA",0,2026-07-28,1800,0.05,500,PE,NFO-OPT,NFO
33348098,130266,NUVAMA26JUL1740CE,"NUVAMA",0,2026-07-28,1740,0.05,500,CE,NFO-OPT,NFO
33348354,130267,NUVAMA26JUL1740PE,"NUVAMA",0,2026-07-28,1740,0.05,500,PE,NFO-OPT,NFO
33350658,130276,NUVAMA26JUL1820CE,"NUVAMA",0,2026-07-28,1820,0.05,500,CE,NFO-OPT,NFO
33350914,130277,NUVAMA26JUL1820PE,"NUVAMA",0,2026-07-28,1820,0.05,500,PE,NFO-OPT,NFO
32412930,126613,NUVAMA26JUL1720CE,"NUVAMA",0,2026-07-28,1720,0.05,500,CE,NFO-OPT,NFO
32413186,126614,NUVAMA26JUL1720PE,"NUVAMA",0,2026-07-28,1720,0.05,500,PE,NFO-OPT,NFO
32414210,126618,NUVAMA26JUL1840CE,"NUVAMA",0,2026-07-28,1840,0.05,500,CE,NFO-OPT,NFO
32415490,126623,NUVAMA26JUL1840PE,"NUVAMA",0,2026-07-28,1840,0.05,500,PE,NFO-OPT,NFO
33347586,130264,NUVAMA26JUL1700CE,"NUVAMA",0,2026-07-28,1700,0.05,500,CE,NFO-OPT,NFO
33347842,130265,NUVAMA26JUL1700PE,"NUVAMA",0,2026-07-28,1700,0.05,500,PE,NFO-OPT,NFO
33351170,130278,NUVAMA26JUL1860CE,"NUVAMA",0,2026-07-28,1860,0.05,500,CE,NFO-OPT,NFO
33351426,130279,NUVAMA26JUL1860PE,"NUVAMA",0,2026-07-28,1860,0.05,500,PE,NFO-OPT,NFO
32412418,126611,NUVAMA26JUL1680CE,"NUVAMA",0,2026-07-28,1680,0.05,500,CE,NFO-OPT,NFO
32412674,126612,NUVAMA26JUL1680PE,"NUVAMA",0,2026-07-28,1680,0.05,500,PE,NFO-OPT,NFO
12406274,48462,NUVAMA26JUL1880CE,"NUVAMA",0,2026-07-28,1880,0.05,500,CE,NFO-OPT,NFO
12407042,48465,NUVAMA26JUL1880PE,"NUVAMA",0,2026-07-28,1880,0.05,500,PE,NFO-OPT,NFO
33342722,130245,NUVAMA26JUL1660CE,"NUVAMA",0,2026-07-28,1660,0.05,500,CE,NFO-OPT,NFO
33342978,130246,NUVAMA26JUL1660PE,"NUVAMA",0,2026-07-28,1660,0.05,500,PE,NFO-OPT,NFO
9652482,37705,NUVAMA26JUL1900CE,"NUVAMA",0,2026-07-28,1900,0.05,500,CE,NFO-OPT,NFO
9652738,37706,NUVAMA26JUL1900PE,"NUVAMA",0,2026-07-28,1900,0.05,500,PE,NFO-OPT,NFO
32411906,126609,NUVAMA26JUL1640CE,"NUVAMA",0,2026-07-28,1640,0.05,500,CE,NFO-OPT,NFO
32412162,126610,NUVAMA26JUL1640PE,"NUVAMA",0,2026-07-28,1640,0.05,500,PE,NFO-OPT,NFO
11560962,45160,NUVAMA26JUL1920CE,"NUVAMA",0,2026-07-28,1920,0.05,500,CE,NFO-OPT,NFO
11561218,45161,NUVAMA26JUL1920PE,"NUVAMA",0,2026-07-28,1920,0.05,500,PE,NFO-OPT,NFO
11661058,45551,NUVAMA26JUL1940PE,"NUVAMA",0,2026-07-28,1940,0.05,500,PE,NFO-OPT,NFO
10295810,40218,NUVAMA26JUL2040CE,"NUVAMA",0,2026-07-28,2040,0.05,500,CE,NFO-OPT,NFO
10296066,40219,NUVAMA26JUL2040PE,"NUVAMA",0,2026-07-28,2040,0.05,500,PE,NFO-OPT,NFO
12407810,48468,NUVAMA26JUL2000CE,"NUVAMA",0,2026-07-28,2000,0.05,500,CE,NFO-OPT,NFO
12408066,48469,NUVAMA26JUL2000PE,"NUVAMA",0,2026-07-28,2000,0.05,500,PE,NFO-OPT,NFO
12407298,48466,NUVAMA26JUL1960CE,"NUVAMA",0,2026-07-28,1960,0.05,500,CE,NFO-OPT,NFO
12407554,48467,NUVAMA26JUL1960PE,"NUVAMA",0,2026-07-28,1960,0.05,500,PE,NFO-OPT,NFO
11660802,45550,NUVAMA26JUL1940CE,"NUVAMA",0,2026-07-28,1940,0.05,500,CE,NFO-OPT,NFO
33341954,130242,NUVAMA26JUL1620CE,"NUVAMA",0,2026-07-28,1620,0.05,500,CE,NFO-OPT,NFO
33342466,130244,NUVAMA26JUL1620PE,"NUVAMA",0,2026-07-28,1620,0.05,500,PE,NFO-OPT,NFO
32400898,126566,NUVAMA26JUL1600CE,"NUVAMA",0,2026-07-28,1600,0.05,500,CE,NFO-OPT,NFO
32411650,126608,NUVAMA26JUL1600PE,"NUVAMA",0,2026-07-28,1600,0.05,500,PE,NFO-OPT,NFO
33341442,130240,NUVAMA26JUL1580PE,"NUVAMA",0,2026-07-28,1580,0.05,500,PE,NFO-OPT,NFO
32400386,126564,NUVAMA26JUL1560CE,"NUVAMA",0,2026-07-28,1560,0.05,500,CE,NFO-OPT,NFO
32400642,126565,NUVAMA26JUL1560PE,"NUVAMA",0,2026-07-28,1560,0.05,500,PE,NFO-OPT,NFO
33339906,130234,NUVAMA26JUL1540PE,"NUVAMA",0,2026-07-28,1540,0.05,500,PE,NFO-OPT,NFO
32399362,126560,NUVAMA26JUL1520CE,"NUVAMA",0,2026-07-28,1520,0.05,500,CE,NFO-OPT,NFO
33336834,130222,NUVAMA26JUL1500CE,"NUVAMA",0,2026-07-28,1500,0.05,500,CE,NFO-OPT,NFO
33339138,130231,NUVAMA26JUL1500PE,"NUVAMA",0,2026-07-28,1500,0.05,500,PE,NFO-OPT,NFO
33336578,130221,NUVAMA26JUL1460PE,"NUVAMA",0,2026-07-28,1460,0.05,500,PE,NFO-OPT,NFO
32388610,126518,NUVAMA26JUL1440CE,"NUVAMA",0,2026-07-28,1440,0.05,500,CE,NFO-OPT,NFO
32388866,126519,NUVAMA26JUL1440PE,"NUVAMA",0,2026-07-28,1440,0.05,500,PE,NFO-OPT,NFO
32384514,126502,NUVAMA26JUL1400PE,"NUVAMA",0,2026-07-28,1400,0.05,500,PE,NFO-OPT,NFO
32382978,126496,NUVAMA26JUL1360CE,"NUVAMA",0,2026-07-28,1360,0.05,500,CE,NFO-OPT,NFO
32383234,126497,NUVAMA26JUL1360PE,"NUVAMA",0,2026-07-28,1360,0.05,500,PE,NFO-OPT,NFO
32561922,127195,NYKAA26JUL310CE,"NYKAA",0,2026-07-28,310,0.05,3125,CE,NFO-OPT,NFO
32562178,127196,NYKAA26JUL310PE,"NYKAA",0,2026-07-28,310,0.05,3125,PE,NFO-OPT,NFO
33408770,130503,NYKAA26JUL312.5CE,"NYKAA",0,2026-07-28,312.5,0.05,3125,CE,NFO-OPT,NFO
33409026,130504,NYKAA26JUL312.5PE,"NYKAA",0,2026-07-28,312.5,0.05,3125,PE,NFO-OPT,NFO
33408258,130501,NYKAA26JUL307.5CE,"NYKAA",0,2026-07-28,307.5,0.05,3125,CE,NFO-OPT,NFO
33408514,130502,NYKAA26JUL307.5PE,"NYKAA",0,2026-07-28,307.5,0.05,3125,PE,NFO-OPT,NFO
32562434,127197,NYKAA26JUL315CE,"NYKAA",0,2026-07-28,315,0.05,3125,CE,NFO-OPT,NFO
32562690,127198,NYKAA26JUL315PE,"NYKAA",0,2026-07-28,315,0.05,3125,PE,NFO-OPT,NFO
32561410,127193,NYKAA26JUL305CE,"NYKAA",0,2026-07-28,305,0.05,3125,CE,NFO-OPT,NFO
32561666,127194,NYKAA26JUL305PE,"NYKAA",0,2026-07-28,305,0.05,3125,PE,NFO-OPT,NFO
33407746,130499,NYKAA26JUL302.5CE,"NYKAA",0,2026-07-28,302.5,0.05,3125,CE,NFO-OPT,NFO
33408002,130500,NYKAA26JUL302.5PE,"NYKAA",0,2026-07-28,302.5,0.05,3125,PE,NFO-OPT,NFO
32563458,127201,NYKAA26JUL320CE,"NYKAA",0,2026-07-28,320,0.05,3125,CE,NFO-OPT,NFO
32563714,127202,NYKAA26JUL320PE,"NYKAA",0,2026-07-28,320,0.05,3125,PE,NFO-OPT,NFO
32560898,127191,NYKAA26JUL300CE,"NYKAA",0,2026-07-28,300,0.05,3125,CE,NFO-OPT,NFO
32561154,127192,NYKAA26JUL300PE,"NYKAA",0,2026-07-28,300,0.05,3125,PE,NFO-OPT,NFO
33409794,130507,NYKAA26JUL322.5CE,"NYKAA",0,2026-07-28,322.5,0.05,3125,CE,NFO-OPT,NFO
33406722,130495,NYKAA26JUL297.5CE,"NYKAA",0,2026-07-28,297.5,0.05,3125,CE,NFO-OPT,NFO
33406978,130496,NYKAA26JUL297.5PE,"NYKAA",0,2026-07-28,297.5,0.05,3125,PE,NFO-OPT,NFO
32564226,127204,NYKAA26JUL325CE,"NYKAA",0,2026-07-28,325,0.05,3125,CE,NFO-OPT,NFO
32564482,127205,NYKAA26JUL325PE,"NYKAA",0,2026-07-28,325,0.05,3125,PE,NFO-OPT,NFO
32560386,127189,NYKAA26JUL295CE,"NYKAA",0,2026-07-28,295,0.05,3125,CE,NFO-OPT,NFO
32560642,127190,NYKAA26JUL295PE,"NYKAA",0,2026-07-28,295,0.05,3125,PE,NFO-OPT,NFO
33406466,130494,NYKAA26JUL292.5PE,"NYKAA",0,2026-07-28,292.5,0.05,3125,PE,NFO-OPT,NFO
32564738,127206,NYKAA26JUL330CE,"NYKAA",0,2026-07-28,330,0.05,3125,CE,NFO-OPT,NFO
32564994,127207,NYKAA26JUL330PE,"NYKAA",0,2026-07-28,330,0.05,3125,PE,NFO-OPT,NFO
32559874,127187,NYKAA26JUL290CE,"NYKAA",0,2026-07-28,290,0.05,3125,CE,NFO-OPT,NFO
32565250,127208,NYKAA26JUL335CE,"NYKAA",0,2026-07-28,335,0.05,3125,CE,NFO-OPT,NFO
32565506,127209,NYKAA26JUL335PE,"NYKAA",0,2026-07-28,335,0.05,3125,PE,NFO-OPT,NFO
33411330,130513,NYKAA26JUL337.5CE,"NYKAA",0,2026-07-28,337.5,0.05,3125,CE,NFO-OPT,NFO
32571138,127231,NYKAA26JUL340PE,"NYKAA",0,2026-07-28,340,0.05,3125,PE,NFO-OPT,NFO
32571906,127234,NYKAA26JUL350CE,"NYKAA",0,2026-07-28,350,0.05,3125,CE,NFO-OPT,NFO
32572162,127235,NYKAA26JUL350PE,"NYKAA",0,2026-07-28,350,0.05,3125,PE,NFO-OPT,NFO
32566274,127212,NYKAA26JUL340CE,"NYKAA",0,2026-07-28,340,0.05,3125,CE,NFO-OPT,NFO
32560130,127188,NYKAA26JUL290PE,"NYKAA",0,2026-07-28,290,0.05,3125,PE,NFO-OPT,NFO
33405954,130492,NYKAA26JUL287.5PE,"NYKAA",0,2026-07-28,287.5,0.05,3125,PE,NFO-OPT,NFO
32559362,127185,NYKAA26JUL285CE,"NYKAA",0,2026-07-28,285,0.05,3125,CE,NFO-OPT,NFO
32559618,127186,NYKAA26JUL285PE,"NYKAA",0,2026-07-28,285,0.05,3125,PE,NFO-OPT,NFO
33402114,130477,NYKAA26JUL282.5PE,"NYKAA",0,2026-07-28,282.5,0.05,3125,PE,NFO-OPT,NFO
32558594,127182,NYKAA26JUL280CE,"NYKAA",0,2026-07-28,280,0.05,3125,CE,NFO-OPT,NFO
32558850,127183,NYKAA26JUL280PE,"NYKAA",0,2026-07-28,280,0.05,3125,PE,NFO-OPT,NFO
32546818,127136,NYKAA26JUL275PE,"NYKAA",0,2026-07-28,275,0.05,3125,PE,NFO-OPT,NFO
32521218,127036,NYKAA26JUL270CE,"NYKAA",0,2026-07-28,270,0.05,3125,CE,NFO-OPT,NFO
32521474,127037,NYKAA26JUL270PE,"NYKAA",0,2026-07-28,270,0.05,3125,PE,NFO-OPT,NFO
33400578,130471,NYKAA26JUL267.5PE,"NYKAA",0,2026-07-28,267.5,0.05,3125,PE,NFO-OPT,NFO
32520962,127035,NYKAA26JUL265PE,"NYKAA",0,2026-07-28,265,0.05,3125,PE,NFO-OPT,NFO
32518658,127026,NYKAA26JUL260CE,"NYKAA",0,2026-07-28,260,0.05,3125,CE,NFO-OPT,NFO
32518914,127027,NYKAA26JUL260PE,"NYKAA",0,2026-07-28,260,0.05,3125,PE,NFO-OPT,NFO
32508418,126986,NYKAA26JUL255PE,"NYKAA",0,2026-07-28,255,0.05,3125,PE,NFO-OPT,NFO
33399042,130465,NYKAA26JUL252.5PE,"NYKAA",0,2026-07-28,252.5,0.05,3125,PE,NFO-OPT,NFO
32507906,126984,NYKAA26JUL250PE,"NYKAA",0,2026-07-28,250,0.05,3125,PE,NFO-OPT,NFO
33387778,130421,NYKAA26JUL247.5CE,"NYKAA",0,2026-07-28,247.5,0.05,3125,CE,NFO-OPT,NFO
32507394,126982,NYKAA26JUL245PE,"NYKAA",0,2026-07-28,245,0.05,3125,PE,NFO-OPT,NFO
33387266,130419,NYKAA26JUL242.5CE,"NYKAA",0,2026-07-28,242.5,0.05,3125,CE,NFO-OPT,NFO
33387522,130420,NYKAA26JUL242.5PE,"NYKAA",0,2026-07-28,242.5,0.05,3125,PE,NFO-OPT,NFO
32480002,126875,NYKAA26JUL240PE,"NYKAA",0,2026-07-28,240,0.05,3125,PE,NFO-OPT,NFO
32477186,126864,NYKAA26JUL230CE,"NYKAA",0,2026-07-28,230,0.05,3125,CE,NFO-OPT,NFO
32476930,126863,NYKAA26JUL225PE,"NYKAA",0,2026-07-28,225,0.05,3125,PE,NFO-OPT,NFO
33453058,130676,NYKAA26AUG270CE,"NYKAA",0,2026-08-25,270,0.05,3125,CE,NFO-OPT,NFO
33453314,130677,NYKAA26AUG270PE,"NYKAA",0,2026-08-25,270,0.05,3125,PE,NFO-OPT,NFO
33454082,130680,NYKAA26AUG280CE,"NYKAA",0,2026-08-25,280,0.05,3125,CE,NFO-OPT,NFO
33454338,130681,NYKAA26AUG280PE,"NYKAA",0,2026-08-25,280,0.05,3125,PE,NFO-OPT,NFO
33454594,130682,NYKAA26AUG285CE,"NYKAA",0,2026-08-25,285,0.05,3125,CE,NFO-OPT,NFO
33454850,130683,NYKAA26AUG285PE,"NYKAA",0,2026-08-25,285,0.05,3125,PE,NFO-OPT,NFO
33456130,130688,NYKAA26AUG290CE,"NYKAA",0,2026-08-25,290,0.05,3125,CE,NFO-OPT,NFO
33456386,130689,NYKAA26AUG290PE,"NYKAA",0,2026-08-25,290,0.05,3125,PE,NFO-OPT,NFO
33460482,130705,NYKAA26AUG295CE,"NYKAA",0,2026-08-25,295,0.05,3125,CE,NFO-OPT,NFO
33461250,130708,NYKAA26AUG295PE,"NYKAA",0,2026-08-25,295,0.05,3125,PE,NFO-OPT,NFO
33461506,130709,NYKAA26AUG300CE,"NYKAA",0,2026-08-25,300,0.05,3125,CE,NFO-OPT,NFO
33463810,130718,NYKAA26AUG300PE,"NYKAA",0,2026-08-25,300,0.05,3125,PE,NFO-OPT,NFO
33464322,130720,NYKAA26AUG305CE,"NYKAA",0,2026-08-25,305,0.05,3125,CE,NFO-OPT,NFO
33464578,130721,NYKAA26AUG305PE,"NYKAA",0,2026-08-25,305,0.05,3125,PE,NFO-OPT,NFO
33465090,130723,NYKAA26AUG310CE,"NYKAA",0,2026-08-25,310,0.05,3125,CE,NFO-OPT,NFO
33465346,130724,NYKAA26AUG310PE,"NYKAA",0,2026-08-25,310,0.05,3125,PE,NFO-OPT,NFO
33465602,130725,NYKAA26AUG315CE,"NYKAA",0,2026-08-25,315,0.05,3125,CE,NFO-OPT,NFO
33465858,130726,NYKAA26AUG315PE,"NYKAA",0,2026-08-25,315,0.05,3125,PE,NFO-OPT,NFO
33466114,130727,NYKAA26AUG320CE,"NYKAA",0,2026-08-25,320,0.05,3125,CE,NFO-OPT,NFO
